condition,group,iteration,client_ms,accepted
conc-025,concurrency,21,16123,true
conc-025,concurrency,22,16021,true
conc-025,concurrency,23,16331,true
conc-025,concurrency,24,16364,true
conc-025,concurrency,25,15313,true
conc-025,concurrency,3,16295,true
conc-025,concurrency,4,16428,true
conc-025,concurrency,5,16074,true
conc-025,concurrency,6,16426,true
conc-025,concurrency,7,14984,true
conc-025,concurrency,8,15833,true
conc-025,concurrency,9,16238,true
conc-025,concurrency,26,15339,true
conc-025,concurrency,35,16200,true
conc-025,concurrency,36,14994,true
conc-025,concurrency,37,15831,true
conc-025,concurrency,38,15937,true
conc-025,concurrency,39,14427,true
conc-025,concurrency,40,15567,true
conc-025,concurrency,41,16224,true
conc-025,concurrency,42,13929,true
conc-025,concurrency,43,16208,true
conc-025,concurrency,44,16204,true
conc-025,concurrency,27,15936,true
conc-025,concurrency,45,14947,true
conc-025,concurrency,46,16139,true
conc-025,concurrency,47,14823,true
conc-025,concurrency,48,15587,true
conc-025,concurrency,49,15387,true
conc-025,concurrency,50,15501,true
conc-025,concurrency,28,16258,true
conc-025,concurrency,29,14721,true
conc-025,concurrency,30,15298,true
conc-025,concurrency,31,15358,true
conc-025,concurrency,32,16116,true
conc-025,concurrency,33,16137,true
conc-025,concurrency,34,13315,true
conc-050,concurrency,1,32475,true
conc-050,concurrency,10,37917,true
conc-050,concurrency,11,37809,true
conc-050,concurrency,12,32621,true
conc-050,concurrency,13,37839,true
conc-050,concurrency,14,32949,true
conc-050,concurrency,15,32970,true
conc-050,concurrency,16,31101,true
conc-050,concurrency,17,32852,true
conc-050,concurrency,18,31368,true
conc-050,concurrency,19,31037,true
conc-050,concurrency,2,32434,true
conc-050,concurrency,20,32251,true
conc-050,concurrency,21,32906,true
conc-050,concurrency,22,32933,true
conc-050,concurrency,23,31908,true
conc-050,concurrency,24,32975,true
conc-050,concurrency,25,30969,true
conc-050,concurrency,26,32400,true
conc-050,concurrency,27,31800,true
conc-050,concurrency,28,37923,true
conc-050,concurrency,29,31547,true
conc-050,concurrency,3,32098,true
conc-050,concurrency,30,32179,true
conc-050,concurrency,31,30960,true
conc-050,concurrency,32,32514,true
conc-050,concurrency,33,32879,true
conc-050,concurrency,34,32212,true
conc-050,concurrency,35,32730,true
conc-050,concurrency,36,32689,true
conc-050,concurrency,37,37883,true
conc-050,concurrency,38,32577,true
conc-050,concurrency,39,32877,true
conc-050,concurrency,4,32896,true
conc-050,concurrency,40,31619,true
conc-050,concurrency,41,31739,true
conc-050,concurrency,42,32631,true
conc-050,concurrency,43,37771,true
conc-050,concurrency,44,37725,true
conc-050,concurrency,45,32685,true
conc-050,concurrency,46,37763,true
conc-050,concurrency,47,32684,true
conc-050,concurrency,48,32405,true
conc-050,concurrency,49,30948,true
conc-050,concurrency,5,32556,true
conc-050,concurrency,50,31457,true
conc-050,concurrency,6,32919,true
conc-050,concurrency,7,32344,true
conc-050,concurrency,8,32211,true
conc-050,concurrency,9,32814,true
