Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"HH Koga","Um estudo sobre a aplicação de ferramentas para a proteção de cadeias de suprimento de software",2025,"","repositorio.ufrn.br","https://repositorio.ufrn.br/bitstreams/291a4013-5355-4d9b-a055-0580024e09d4/download","",11,"2026-05-16 00:43:13","PDF","","",,,,,,0,0.00,0,1,1,"Este trabalho apresenta um estudo sobre a aplicação de ferramentas para a proteção de cadeias de suprimentos de software, culminando no desenvolvimento de um pipeline de …","https://repositorio.ufrn.br/bitstreams/291a4013-5355-4d9b-a055-0580024e09d4/download","https://scholar.google.com/scholar?q=related:QT6bJKtfw6UJ:scholar.google.com/&scioq=%22sigstore+cosign%22+%22supply+chain%22%7C%22kubernetes%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"L Mitchell, A Blake","Managing Software Supply Chain Risk for Java Container Images",2022,"","","","",12,"2026-05-16 00:43:13","CITATION","","",,,,,,0,0.00,0,2,4,"","","https://scholar.google.com/scholar?q=related:yNggiLLLxV4J:scholar.google.com/&scioq=%22sigstore+cosign%22+%22supply+chain%22%7C%22kubernetes%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"K Allam","Secure ML Workflows Using Kubernetes: A CKS-Certified Perspective",2023,"International Journal of Emerging Research in …","ijeret.org","https://ijeret.org/index.php/ijeret/article/view/237","",13,"2026-05-16 00:43:13","","","",,,,,,0,0.00,0,1,3,"… cryptographically signed with Sigstore Cosign at the time of the process. Kubernetes admission controllers verified these signatures at deployment time to be sure that the images were …","https://ijeret.org/index.php/ijeret/article/download/237/225","https://scholar.google.com/scholar?q=related:5B1vxwTFjIsJ:scholar.google.com/&scioq=%22sigstore+cosign%22+%22supply+chain%22%7C%22kubernetes%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
3,"J Girhotra, A Byrisetty","Securing cloud-native applications (CNAs): A case study of practices in a large IT company",2025,"","diva-portal.org","https://www.diva-portal.org/smash/record.jsf?pid=diva2:1980200","https://scholar.google.com/scholar?cites=6463324854113100975&as_sdt=2005&sciodt=2007&hl=en",14,"2026-05-16 00:43:13","","","",,,,,,3,3.00,2,2,1,"Background: Cloud-native applications (CNAs), built using microservices and deployed via container orchestration platforms like Kubernetes, have significantly transformed how …","https://www.diva-portal.org/smash/get/diva2:1980200/FULLTEXT01.pdf","https://scholar.google.com/scholar?q=related:r2Rd7bVXslkJ:scholar.google.com/&scioq=%22sigstore+cosign%22+%22supply+chain%22%7C%22kubernetes%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
1,"ALI ZAMINI","From gateway to dashboard: A secure microservices architecture for data provisioning to odoo erp",,"thesis.unipd.it","","https://thesis.unipd.it/handle/20.500.12608/91820","https://scholar.google.com/scholar?cites=3832046541466937335&as_sdt=2005&sciodt=2007&hl=en",15,"2026-05-16 00:43:13","","","",,,,,,1,0.00,1,1,,"… Supply-chain integrity is addressed by signed images and verified deployment: container artifacts are signed (eg, Sigstore/cosign) and admission controls (eg, Kubernetes ImagePolicy…","https://thesis.unipd.it/bitstream/20.500.12608/91820/1/from-gateway-to-dashboard.pdf","https://scholar.google.com/scholar?q=related:96fmwgYqLjUJ:scholar.google.com/&scioq=%22sigstore+cosign%22+%22supply+chain%22%7C%22kubernetes%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
2,"V Turcanu","Providing Trusted Computing Services for Multi-access Edge Cloud Computing",2021,"","aaltodoc.aalto.fi","https://aaltodoc.aalto.fi/items/4cd9ae8d-6b96-415c-a04a-b09df6c44350","https://scholar.google.com/scholar?cites=5582559587199937683&as_sdt=2005&sciodt=2007&hl=en",16,"2026-05-16 00:43:13","","","",,,,,,2,0.40,2,1,5,"… extending the root of trust further back into software supply chain. For this reason, our focus is … user is able to prevent the existing supply chain attacks and the compromise of the target …","https://aaltodoc.aalto.fi/bitstreams/791891a9-5427-4f1b-8330-473efcec373b/download","https://scholar.google.com/scholar?q=related:k-yA7F08eU0J:scholar.google.com/&scioq=%22sigstore+cosign%22+%22supply+chain%22%7C%22kubernetes%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"RK Kripa","KubeSecOps: Continuous Security Assurance in Kubernetes-Based DevSecOps Pipelines for AI Workloads",2025,"2025 IEEE International Conference on Advances in …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/11436334/","",17,"2026-05-16 00:43:13","","","",,,,,,0,0.00,0,1,1,"… with Sigstore/cosign, in-toto, and SLSA [26], [27], [28]. … in Kubernetes are susceptible to a wide range of supply chain attacks… We verify image and model provenance with Sigstore/cosign …","","https://scholar.google.com/scholar?q=related:644xzvMM2dAJ:scholar.google.com/&scioq=%22sigstore+cosign%22+%22supply+chain%22%7C%22kubernetes%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"НІ Вівчарівський","Механізм безпечного оновлення контейнерів із застосуванням криптографії",2025,"","elartu.tntu.edu.ua","https://elartu.tntu.edu.ua/handle/lib/51287","",18,"2026-05-16 00:43:13","HTML","","",,,,,,0,0.00,0,1,1,"… реєстру та технологій Sigstore Cosign, описано механізми … with attacks on the software supply chain. The cryptographic … container registry, and Sigstore Cosign technologies, and …","https://elartu.tntu.edu.ua/handle/lib/51287","https://scholar.google.com/scholar?q=related:DD81cyUC4bAJ:scholar.google.com/&scioq=%22sigstore+cosign%22+%22supply+chain%22%7C%22kubernetes%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"J Raser","Verifiable Cleanliness for LLMs: A Baseline Framework for Supply-Chain Auditability and Poison Resistance",2025,"Available at SSRN 5658750","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5658750","",19,"2026-05-16 00:43:13","","","",,,,,,0,0.00,0,1,1,"… -to-end auditing of the training/fine-tuning data supply chain—even as mainstream security bodies now treat training-data poisoning and LLM supply-chain exposure as first-class risks. …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5658750","https://scholar.google.com/scholar?q=related:D79vq5qVTngJ:scholar.google.com/&scioq=%22sigstore+cosign%22+%22supply+chain%22%7C%22kubernetes%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
6,"T Yanagawa, V Agarwal, Y Watanabe…","A secure framework for continuous compliance across heterogeneous policy validation points",2024,"2024 IEEE 17th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10643942/","https://scholar.google.com/scholar?cites=386563729802797024&as_sdt=2005&sciodt=2007&hl=en",20,"2026-05-16 00:43:13","","","",,,,,,6,3.00,2,4,2,"… Kubernetes type, we safeguard the delivered policies by enabling C2P to digitally sign the policies before deploying on Kubernetes … using techniques such as Sigstore Cosign [21]. …","","https://scholar.google.com/scholar?q=related:4B_yBapZXQUJ:scholar.google.com/&scioq=%22sigstore+cosign%22+%22supply+chain%22%7C%22kubernetes%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
11,"N Mujkanovic, JJ Durillo, N Hammer…","Survey of adaptive containerization architectures for HPC",2023,"… of the SC'23 Workshops of …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3624062.3624588","https://scholar.google.com/scholar?cites=3545563290328662919&as_sdt=2005&sciodt=2007&hl=en",21,"2026-05-16 00:43:13","","10.1145/3624062.3624588","",,,,,,11,3.67,3,4,3,"… Kubernetes, Kubernetes in WLM, and bridged scenarios. We present a proof-of-concept approach to a Kubernetes … In section 6 we discuss Kubernetes integration scenarios. Finally, we …","https://dl.acm.org/doi/pdf/10.1145/3624062.3624588","https://scholar.google.com/scholar?q=related:h4O0AAdfNDEJ:scholar.google.com/&scioq=%22sigstore+cosign%22+%22supply+chain%22%7C%22kubernetes%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
3,"C Adam, A Adebayo, H Franke, E Snible…","Partially Trusting the Service Mesh Control Plane",2022,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2210.12610","https://scholar.google.com/scholar?cites=13083906351977917026&as_sdt=2005&sciodt=2007&hl=en",22,"2026-05-16 00:43:13","","","",,,,,,3,0.75,1,5,4,"… However, the Service Mesh brings new security risks into the system, as it does not provide adequate protection for an Application Owner against the Cloud or Kubernetes administrators…","https://arxiv.org/pdf/2210.12610","https://scholar.google.com/scholar?q=related:YuoecIFfk7UJ:scholar.google.com/&scioq=%22sigstore+cosign%22+%22supply+chain%22%7C%22kubernetes%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
6,"S Dhandapani","Enhancing Software Supply Chain Security Through STRIDE-Based Threat Modelling of CI/CD Pipelines",2025,"arXiv preprint arXiv:2506.06478","arxiv.org","https://arxiv.org/abs/2506.06478","https://scholar.google.com/scholar?cites=4472065920443540221&as_sdt=2005&sciodt=2007&hl=en",23,"2026-05-16 00:43:13","","","",,,,,,6,6.00,6,1,1,"… When implemented, image signing tools such as Sigstore Cosign or Docker Notary are used to generate cryptographic signatures for container images, providing assurances about the …","https://arxiv.org/pdf/2506.06478","https://scholar.google.com/scholar?q=related:_eIquEL4Dz4J:scholar.google.com/&scioq=%22sigstore+cosign%22+%22supply+chain%22%7C%22kubernetes%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
1,"B Olabowale","INTELLIGENT PIPELINE ORCHESTRATION: LEVERAGING GENERATIVE AI FOR AUTOMATED SDLC WORKFLOW OPTIMIZATION AND ACCELERATED …",2025,"","researchgate.net","https://www.researchgate.net/profile/Babalola-Olabowale/publication/395353085_INTELLIGENT_PIPELINE_ORCHESTRATION_LEVERAGING_GENERATIVE_AI_FOR_AUTOMATED_SDLC_WORKFLOW_OPTIMIZATION_AND_ACCELERATED_SOFTWARE_DELIVERY/links/68bf4b0ac76fc271eb328e63/INTELLIGENT-PIPELINE-ORCHESTRATION-LEVERAGING-GENERATIVE-AI-FOR-AUTOMATED-SDLC-WORKFLOW-OPTIMIZATION-AND-ACCELERATED-SOFTWARE-DELIVERY.pdf","https://scholar.google.com/scholar?cites=9030957881018683041&as_sdt=2005&sciodt=2007&hl=en",24,"2026-05-16 00:43:13","PDF","","",,,,,,1,1.00,1,1,1,"Modern software delivery faces increasing demands for speed, reliability, and adaptability, placing significant pressure on traditional DevOps pipelines. Integrating Generative AI into …","https://www.researchgate.net/profile/Babalola-Olabowale/publication/395353085_INTELLIGENT_PIPELINE_ORCHESTRATION_LEVERAGING_GENERATIVE_AI_FOR_AUTOMATED_SDLC_WORKFLOW_OPTIMIZATION_AND_ACCELERATED_SOFTWARE_DELIVERY/links/68bf4b0ac76fc271eb328e63/INTELLIGENT-PIPELINE-ORCHESTRATION-LEVERAGING-GENERATIVE-AI-FOR-AUTOMATED-SDLC-WORKFLOW-OPTIMIZATION-AND-ACCELERATED-SOFTWARE-DELIVERY.pdf","https://scholar.google.com/scholar?q=related:oQ6iP1hoVH0J:scholar.google.com/&scioq=%22sigstore+cosign%22+%22supply+chain%22%7C%22kubernetes%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"RR Gaddam, K Krishna","Kube Agent Hardening for Fleet-Wide Secure Telemetry",2022,"International Journal of Emerging Research in …","ijeret.org","http://ijeret.org/index.php/ijeret/article/view/472","",25,"2026-05-16 00:43:13","","","",,,,,,0,0.00,0,2,4,"… This work designs a methodology that aims to solve the security weaknesses of Kubernetes … Supply Chain Integrity • Image signing: Just like Sigstore cosign or Notary v2, all telemetry …","https://ijeret.org/index.php/ijeret/article/download/472/451","https://scholar.google.com/scholar?q=related:NQQoSa-JmCEJ:scholar.google.com/&scioq=%22sigstore+cosign%22+%22supply+chain%22%7C%22kubernetes%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
5,"C Benitez","Mapping Quantum Threats: An Engineering Inventory of Cryptographic Dependencies",2025,"arXiv preprint arXiv:2509.24623","arxiv.org","https://arxiv.org/abs/2509.24623","https://scholar.google.com/scholar?cites=17207498574541663762&as_sdt=2005&sciodt=2007&hl=en",26,"2026-05-16 00:43:13","","","",,,,,,5,5.00,5,1,1,"… Sigstore/Cosign and Git. Modern DevSecOps pipelines extend signing practices beyond traditional binaries. Sigstore and its cosign tool provide signatures for container images, …","https://arxiv.org/pdf/2509.24623","https://scholar.google.com/scholar?q=related:Eq6YyMhQze4J:scholar.google.com/&scioq=%22sigstore+cosign%22+%22supply+chain%22%7C%22kubernetes%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
3,"T Müller, N Mujkanovic, JJ Durillo…","Survey of adaptive containerization architectures for HPC",2023,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2308.12147","https://scholar.google.com/scholar?cites=17950513026552464094&as_sdt=2005&sciodt=2007&hl=en",27,"2026-05-16 00:43:13","","","",,,,,,3,1.00,1,4,3,"… Kubernetes into an HPC workload management environment, with a proof of concept of a possible Kubernetes-in-… In section 6 we discuss Kubernetes integration scenarios. Finally, we …","https://arxiv.org/pdf/2308.12147","https://scholar.google.com/scholar?q=related:3oKu430IHfkJ:scholar.google.com/&scioq=%22sigstore+cosign%22+%22supply+chain%22%7C%22kubernetes%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"A Amin, T Zaarour, A Khalid, SÓ Murphy…","Secure Onboarding of Devices and Applications to a Smart Decentralized Ecosystem",2025,"… on Smart Computing …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/11058650/","",28,"2026-05-16 00:43:13","","","",,,,,,0,0.00,0,5,1,"… In this paper we (1) securely onboard nodes onto Kubernetes clusters with strong TPM-based identity binding, (2) we propose a framework to quantifiably measure the integrity of …","","https://scholar.google.com/scholar?q=related:39T6dMOnX3QJ:scholar.google.com/&scioq=%22sigstore+cosign%22+%22supply+chain%22%7C%22kubernetes%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
1,"JN Luo, WH Zou, SW Huang","From Container to Cluster: Chained Escape Attacks in Kubernetes and Orchestration Platforms",2025,"IEEE Access","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/11223725/","https://scholar.google.com/scholar?cites=1249434944633415420&as_sdt=2005&sciodt=2007&hl=en",29,"2026-05-16 00:43:13","","","",,,,,,1,1.00,0,3,1,"… Beyond scanning, secure the software supply chain by using trusted private registries, enforcing image signing (eg, with Sigstore/Cosign), and using admission controllers like OPA …","https://ieeexplore.ieee.org/iel8/6287639/10820123/11223725.pdf","https://scholar.google.com/scholar?q=related:_KbVXHbiVhEJ:scholar.google.com/&scioq=%22sigstore+cosign%22+%22supply+chain%22%7C%22kubernetes%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"M BRADY","Establishing a Strong Security Posture Without Sacrificing Developer Productivity.",2025,"ISACA Journal","search.ebscohost.com","https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=19441967&asa=N&AN=184427774&h=0BpYeB%2BYr%2BsyVXhq5lvoab7CY4T6nuQvwvrSgWQcwX0ep7kKjS18Js2rsd6hZuAYXBWMnhKU1alnomXK7BalUw%3D%3D&crl=c","",30,"2026-05-16 00:43:13","","","",,,,,,0,0.00,0,1,1,"… By addressing vulnerabilities early and securing the software supply chain, the company saw a significant reduction in the Log4j vulnerability, increased developer productivity, and …","","https://scholar.google.com/scholar?q=related:H0CsS91yIe8J:scholar.google.com/&scioq=%22sigstore+cosign%22+%22supply+chain%22%7C%22kubernetes%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"D Datta","Enterprise SBOM Governance at Scale: Lessons From AI &Automotive",2025,"Available at SSRN 6009394","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=6009394","",31,"2026-05-16 00:43:13","","","",,,,,,0,0.00,0,1,1,"… Software supply-chain security has shifted from a niche concern to a core business risk. With updated US guidance (eg, draft SBOM minimum elements) and the EU Cyber Resilience …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=6009394","https://scholar.google.com/scholar?q=related:th2_kjUl7NoJ:scholar.google.com/&scioq=%22sigstore+cosign%22+%22supply+chain%22%7C%22kubernetes%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"EV Zhukovskii, VA Bugaev, AA Lyrchikov","Detection of Potentially Malicious Activities in CI/CD Pipelines Based on Build Agent Behavior Analysis",2025,"Automatic Control and …","Springer","https://link.springer.com/article/10.3103/S0146411625700841","",32,"2026-05-16 00:43:13","","10.3103/S0146411625700841","",,,,,,0,0.00,0,3,1,"… The purpose of such tools is to protect against supply chain compromise; solutions can sign artifacts or attach a signed file with the artifact’s history or origin. Examples of solutions …","","https://scholar.google.com/scholar?q=related:TBC9313LBOIJ:scholar.google.com/&scioq=%22sigstore+cosign%22+%22supply+chain%22%7C%22kubernetes%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"X Pillet","Native OS-Integrated AI in a European OSS/Open-Core Operating System",2025,"","tdcommons.org","https://www.tdcommons.org/dpubs_series/8615/","",33,"2026-05-16 00:43:13","","","",,,,,,0,0.00,0,1,1,"… Supply-chain &mises à jour : La sécurité de la supply chain logicielle est cruciale. On adoptera le … On utilisera Sigstore/Cosign pour signer les modèles et packages, comme le …","https://www.tdcommons.org/cgi/viewcontent.cgi?article=9843&context=dpubs_series","https://scholar.google.com/scholar?q=related:DcPpJbe2a5gJ:scholar.google.com/&scioq=%22sigstore+cosign%22+%22supply+chain%22%7C%22kubernetes%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"I Ioannou, P Nagaradjane, V Vassiliou","Intent-Networking: A BDIx-DAI Cognitive Control Framework Implemented on the O-RAN Architecture",,"researchgate.net","","https://www.researchgate.net/profile/Iacovos-Ioannou/publication/397588465_Intent-Networking_A_BDIx-DAI_Cognitive_Control_Framework_Implemented_on_the_O-RAN_Architecture/links/69163ca2c8c5ed7e788e36f9/Intent-Networking-A-BDIx-DAI-Cognitive-Control-Framework-Implemented-on-the-O-RAN-Architecture.pdf","",34,"2026-05-16 00:43:13","PDF","","",,,,,,0,0.00,0,3,,"… supply-chain controls and runtime attestation work together as a unified defense: a supply-chain … integration (CI), for example with Sigstore/cosign, and a cluster admission policy (…","https://www.researchgate.net/profile/Iacovos-Ioannou/publication/397588465_Intent-Networking_A_BDIx-DAI_Cognitive_Control_Framework_Implemented_on_the_O-RAN_Architecture/links/69163ca2c8c5ed7e788e36f9/Intent-Networking-A-BDIx-DAI-Cognitive-Control-Framework-Implemented-on-the-O-RAN-Architecture.pdf","https://scholar.google.com/scholar?q=related:h0lSzDLWfkkJ:scholar.google.com/&scioq=%22sigstore+cosign%22+%22supply+chain%22%7C%22kubernetes%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
